Time,Height,P,T,RH,WS,WD,T_adj,RH_adj
327.0,1775.97,819.453906,18.33,100.0,9.08611111111111,235.32,17.33,100.0
328.0,1783.68,818.807187,18.31,100.0,8.477777777777778,236.47,17.31,100.0
329.0,1787.88,818.390312,18.3,100.0,9.352777777777778,236.64,17.3,100.0
330.0,1791.83,817.897187,18.28,100.0,8.391666666666667,245.36,17.28,100.0
331.0,1796.13,817.39625,18.29,100.0,7.8805555555555555,249.21,17.29,100.0
332.0,1801.04,816.9932030000001,18.26,100.0,7.4,249.38,17.26,100.0
333.0,1806.7,816.512109,18.25,100.0,8.1,233.94,17.25,100.0
334.0,1812.07,815.8972650000001,18.24,100.0,8.53611111111111,229.81,17.24,100.0
335.0,1816.01,815.558906,18.24,100.0,9.402777777777777,230.45,17.24,100.0
336.0,1821.31,815.006562,18.2,100.0,10.35,235.56,17.2,100.0
337.0,1826.7,814.5600780000001,18.18,100.0,10.0,241.58,17.18,100.0
338.0,1831.26,814.158906,18.17,100.0,9.541666666666666,244.97,17.17,100.0
339.0,1835.43,813.793046,18.17,100.0,8.56111111111111,247.52,17.17,100.0
340.0,1841.03,813.3,18.15,100.0,7.583333333333333,244.42,17.15,100.0
341.0,1846.24,812.887343,18.14,100.0,6.825,260.94,17.14,100.0
342.0,1850.04,812.487343,18.13,100.0,6.063888888888888,257.16,17.13,100.0
343.0,1854.02,812.103125,18.11,100.0,5.808333333333334,254.8,17.11,100.0
345.0,1861.3,811.391875,18.09,100.0,7.858333333333333,244.93,17.09,100.0
346.0,1865.73,810.9629679999999,18.07,100.0,6.597222222222222,243.86,17.07,100.0
347.0,1872.81,810.498281,18.04,100.0,7.1,249.78,17.04,100.0
348.0,1875.89,810.148671,18.04,100.0,6.716666666666667,257.51,17.04,100.0
349.0,1880.0,809.7153900000001,18.03,100.0,9.06388888888889,262.77,17.03,100.0
350.0,1884.11,809.313593,18.01,100.0,9.95,259.63,17.01,100.0
351.0,1890.12,808.8475,17.99,100.0,12.033333333333331,253.61,16.99,100.0
352.0,1893.62,808.3563280000001,17.98,100.0,14.266666666666667,243.92,16.98,100.0
353.0,1896.14,807.917343,17.96,100.0,12.41111111111111,249.41,16.96,100.0
354.0,1901.44,807.524218,17.95,100.0,12.283333333333331,240.71,16.95,100.0
355.0,1906.4,807.1135929999999,17.92,100.0,10.58888888888889,233.22,16.92,100.0
356.0,1912.1,806.570468,17.91,100.0,8.930555555555555,223.89,16.91,100.0
357.0,1917.8,806.0341400000001,17.89,100.0,7.708333333333333,216.56,16.89,100.0
358.0,1923.84,805.6025,17.87,100.0,6.15,217.44,16.87,100.0
359.0,1931.13,804.956406,17.85,100.0,5.377777777777778,231.64,16.85,100.0
360.0,1936.07,804.220625,17.84,100.0,6.2444444444444445,255.93,16.84,100.0
361.0,1941.77,803.851796,17.82,100.0,7.488888888888889,253.86,16.82,100.0
362.0,1946.37,803.480156,17.8,100.0,9.194444444444445,256.87,16.8,100.0
363.0,1951.79,802.7884369999999,17.77,100.0,11.75,245.22,16.77,100.0
364.0,1957.43,802.239375,17.76,100.0,10.98611111111111,243.34,16.76,100.0
365.0,1960.74,801.8110929999999,17.75,100.0,11.983333333333333,232.47,16.75,100.0
366.0,1965.46,801.388984,17.72,100.0,9.827777777777778,237.45,16.72,100.0
367.0,1970.53,800.8459369999999,17.71,100.0,7.113888888888889,231.25,16.71,100.0
368.0,1977.24,800.160937,17.68,100.0,5.458333333333333,230.54,16.68,100.0
369.0,1981.67,799.7592179999999,17.67,100.0,4.441666666666666,232.58,16.67,100.0
370.0,1986.45,799.244062,17.65,100.0,5.086111111111111,235.52,16.65,100.0
371.0,1991.62,798.7694530000001,17.62,100.0,6.897222222222222,238.14,16.62,100.0
372.0,1997.2,798.196093,17.58,100.0,9.31388888888889,237.58,16.58,100.0
373.0,2004.39,797.627031,17.57,100.0,10.280555555555557,234.52,16.57,100.0
374.0,2007.98,797.222656,17.55,100.0,10.280555555555557,238.93,16.55,100.0
375.0,2013.51,796.765781,17.53,100.0,9.402777777777777,240.79,16.53,100.0
376.0,2018.68,796.26414,17.52,100.0,8.011111111111111,238.71,16.52,100.0
377.0,2024.66,795.762343,17.5,100.0,6.538888888888889,235.7,16.5,100.0
378.0,2030.76,795.255312,17.47,100.0,6.891666666666667,232.69,16.47,100.0
379.0,2036.94,794.782656,17.45,100.0,7.461111111111111,239.66,16.45,100.0
380.0,2043.35,794.146093,17.42,100.0,8.291666666666666,243.5,16.42,100.0
381.0,2051.24,793.5907030000001,17.39,100.0,8.56111111111111,243.07,16.39,100.0
382.0,2058.08,792.9915619999999,17.36,100.0,6.891666666666667,251.87,16.36,100.0
383.0,2064.32,792.504375,17.36,100.0,7.208333333333333,246.82,16.36,100.0
384.0,2069.58,792.1125,17.32,100.0,8.755555555555556,239.26,16.32,100.0
385.0,2075.94,791.608437,17.31,100.0,9.369444444444444,234.35,16.31,100.0
386.0,2082.33,790.88125,17.28,100.0,9.408333333333331,241.33,16.28,100.0
387.0,2088.26,790.354531,17.26,100.0,9.802777777777775,245.46,16.26,100.0
388.0,2093.35,789.874375,17.24,100.0,9.047222222222222,239.12,16.24,100.0
389.0,2098.99,789.333125,17.21,100.0,6.611111111111112,232.18,16.21,100.0
390.0,2103.42,788.814843,17.17,100.0,6.002777777777778,239.13,16.17,100.0
391.0,2108.55,788.299921,17.16,100.0,6.516666666666667,234.09,16.16,100.0
392.0,2112.66,787.976718,17.15,100.0,7.425,229.82,16.15,100.0
393.0,2117.64,787.577187,17.12,100.0,9.119444444444444,229.74,16.12,100.0
394.0,2122.55,786.995625,17.09,100.0,10.955555555555556,229.43,16.09,100.0
395.0,2129.17,786.549531,17.08,100.0,10.46388888888889,231.72,16.08,100.0
396.0,2133.79,786.195937,17.06,100.0,10.380555555555556,227.37,16.06,100.0
397.0,2139.49,785.83375,17.05,100.0,10.26388888888889,225.11,16.05,100.0
398.0,2145.1,785.296015,17.01,100.0,9.075,216.53,16.01,100.0
399.0,2151.13,784.710937,16.98,100.0,7.333333333333333,213.36,15.98,100.0
400.0,2156.86,784.283593,16.97,100.0,6.297222222222222,212.85,15.969999999999999,100.0
401.0,2163.94,783.82,16.96,100.0,5.116666666666666,205.56,15.96,100.0
403.0,2178.84,782.6075780000001,16.92,100.0,3.011111111111111,217.02,15.920000000000002,100.0
404.0,2182.62,782.315156,16.89,100.0,3.536111111111111,245.05,15.89,100.0
405.0,2187.19,781.88875,16.86,100.0,5.861111111111112,267.33,15.86,100.0
406.0,2192.61,781.4550780000001,16.84,100.0,8.5,263.14,15.84,100.0
407.0,2198.87,780.996718,16.82,100.0,10.613888888888887,258.35,15.82,100.0
408.0,2205.11,780.350234,16.81,100.0,10.988888888888887,256.9,15.809999999999999,100.0
409.0,2211.77,779.6767179999999,16.78,100.0,10.608333333333333,250.7,15.780000000000001,100.0
410.0,2217.18,779.273281,16.74,100.0,9.102777777777778,252.4,15.739999999999998,100.0
411.0,2221.87,778.792031,16.71,100.0,8.372222222222222,240.31,15.71,100.0
412.0,2227.96,778.188125,16.68,100.0,9.775,248.6,15.68,100.0
413.0,2235.63,777.676562,16.66,100.0,9.71388888888889,248.13,15.66,100.0
414.0,2242.31,777.145625,16.63,99.9,9.261111111111113,239.96,15.629999999999999,99.97
415.0,2248.06,776.612109,16.58,99.3,9.205555555555556,231.42,15.579999999999998,99.78
416.0,2251.63,776.2023429999999,16.56,98.8,9.83888888888889,226.04,15.459999999999999,99.59
417.0,2257.26,775.8217179999999,16.52,98.4,10.81388888888889,221.41,15.42,99.4
418.0,2261.38,775.488906,16.49,98.1,11.297222222222222,216.59,15.389999999999999,99.25
419.0,2269.25,775.028281,16.48,97.8,12.583333333333334,211.38,15.38,98.89999999999999
420.0,2273.9,774.357656,16.43,97.7,11.441666666666666,226.49,15.33,98.75
424.0,2292.32,772.588593,16.33,97.9,5.255555555555556,238.86,15.229999999999999,99.05000000000001
425.0,2297.04,772.088906,16.28,97.9,3.869444444444445,235.32,15.180000000000001,99.05000000000001
426.0,2301.02,771.627968,16.27,98.1,3.263888888888889,235.86,15.17,99.25
427.0,2305.02,771.322968,16.24,98.2,3.736111111111111,225.55,15.139999999999999,99.3
429.0,2313.23,770.525625,16.19,98.4,3.238888888888889,232.39,15.090000000000002,99.4
430.0,2316.29,770.050312,16.18,98.5,5.8,237.56,15.08,99.44
431.0,2321.81,769.490625,16.14,98.6,8.841666666666667,216.67,15.040000000000001,99.49
432.0,2328.1,768.912421,16.11,98.7,9.369444444444444,225.68,15.01,99.54
433.0,2334.1,768.534531,16.08,98.7,9.494444444444444,230.61,14.979999999999999,99.54
434.0,2339.8,768.029687,16.06,98.5,10.491666666666667,236.76,14.959999999999999,99.3
435.0,2345.44,767.471875,16.04,98.0,10.602777777777778,246.82,14.94,98.7
436.0,2348.83,767.0779679999999,15.99,97.8,9.863888888888887,251.67,14.88,98.39999999999999
437.0,2352.99,766.630937,15.97,97.6,9.552777777777775,256.51,14.84,98.1
438.0,2356.4,766.285,15.96,97.6,9.511111111111113,258.49,14.82,98.1
439.0,2361.81,765.905312,15.94,97.5,9.925,254.92,14.78,97.95
440.0,2365.88,765.352656,15.91,97.4,9.608333333333333,248.54,14.72,97.80000000000001
441.0,2372.65,764.844218,15.89,97.3,9.355555555555556,243.26,14.690000000000001,97.64999999999999
442.0,2378.9,764.3319530000001,15.85,97.3,9.383333333333333,240.72,14.65,97.64999999999999
443.0,2383.93,763.898671,15.82,97.4,9.622222222222224,239.73,14.620000000000001,97.80000000000001
444.0,2388.64,763.384375,15.81,97.4,8.286111111111111,242.71,14.610000000000001,97.80000000000001
445.0,2395.64,762.932812,15.77,97.3,7.341666666666667,247.89,14.57,97.64999999999999
446.0,2401.41,762.5075,15.75,97.4,6.277777777777778,257.88,14.55,97.80000000000001
447.0,2407.06,761.8226559999999,15.73,97.3,4.75,272.51,14.530000000000001,97.64999999999999
448.0,2414.04,761.318046,15.7,97.3,6.788888888888889,269.97,14.5,97.64999999999999
449.0,2419.04,760.9975780000001,15.66,97.3,5.638888888888888,263.33,14.46,97.64999999999999
450.0,2424.59,760.6790619999999,15.63,97.3,7.433333333333334,249.64,14.430000000000001,97.64999999999999
451.0,2429.91,760.244687,15.61,97.2,9.175,241.21,14.41,97.5
452.0,2435.67,759.741718,15.58,97.2,11.66111111111111,234.82,14.38,97.5
453.0,2441.95,759.2940619999999,15.54,97.2,11.36111111111111,225.69,14.34,97.5
454.0,2448.32,758.8871869999999,15.51,97.3,11.019444444444444,235.23,14.31,97.64999999999999
455.0,2454.54,758.4260929999999,15.48,97.3,9.469444444444443,232.55,14.3,97.64999999999999
456.0,2460.14,757.8353119999999,15.46,97.3,7.480555555555555,240.58,14.3,97.64999999999999
457.0,2466.36,757.354843,15.41,97.3,5.552777777777778,244.47,14.3,97.64999999999999
458.0,2469.21,756.971406,15.4,97.4,7.772222222222222,270.01,14.3,97.80000000000001
459.0,2474.11,756.48625,15.37,97.4,5.541666666666667,240.78,14.27,97.80000000000001
460.0,2478.35,756.142109,15.34,97.5,7.072222222222222,234.79,14.24,97.95
461.0,2483.85,755.785781,15.33,97.7,9.569444444444445,234.62,14.23,98.25
462.0,2488.1,755.3147650000001,15.28,97.9,10.53611111111111,238.27,14.18,98.55000000000001
463.0,2490.11,754.869687,15.28,98.0,11.011111111111113,238.54,14.18,98.7
464.0,2493.95,754.37875,15.24,98.1,10.277777777777777,233.58,14.14,98.82
465.0,2498.27,753.977187,15.21,98.2,8.130555555555555,240.33,14.110000000000001,98.94
466.0,2502.97,753.602343,15.2,98.2,7.447222222222222,233.36,14.1,98.94
467.0,2506.23,753.2904679999999,15.15,98.3,6.333333333333333,232.83,14.05,99.06
468.0,2510.48,752.87,15.14,98.3,6.686111111111112,221.91,14.040000000000001,99.06
469.0,2514.75,752.392343,15.1,98.3,7.033333333333333,235.65,14.0,99.06
470.0,2518.69,751.9391400000001,15.08,98.4,7.055555555555555,228.62,13.98,99.18
471.0,2524.83,751.345625,15.05,98.5,7.527777777777778,233.39,13.950000000000001,99.3
472.0,2530.41,750.836406,15.02,98.8,7.75,240.1,13.92,99.66
473.0,2535.86,750.400312,15.0,99.2,7.477777777777778,248.87,13.9,99.92
475.0,2547.23,749.3435929999999,14.93,99.8,5.763888888888888,258.74,13.83,99.98
476.0,2552.96,748.925625,14.9,100.0,4.986111111111112,256.67,13.8,100.0
477.0,2559.92,748.336718,14.88,100.0,5.852777777777778,235.84,13.8,100.0
478.0,2564.07,747.853515,14.85,100.0,7.172222222222222,232.09,13.799999999999999,100.0
479.0,2570.59,747.271562,14.83,100.0,8.061111111111112,236.29,13.8,100.0
480.0,2577.17,746.68289,14.78,100.0,8.461111111111112,243.41,13.76,100.0
481.0,2583.2,746.239062,14.76,100.0,8.905555555555557,246.34,13.719999999999999,100.0
482.0,2589.21,745.779687,14.73,100.0,9.930555555555555,244.55,13.66,100.0
483.0,2594.34,745.224453,14.72,100.0,10.091666666666669,239.67,13.64,100.0
484.0,2596.14,744.982187,14.67,100.0,10.116666666666667,224.26,13.57,100.0
485.0,2601.01,744.5930460000001,14.67,100.0,10.3,226.19,13.57,100.0
486.0,2605.17,744.135625,14.67,100.0,9.88888888888889,222.42,13.57,100.0
487.0,2608.1,743.825937,14.64,100.0,6.247222222222222,226.22,13.540000000000001,100.0
488.0,2611.37,743.431875,14.62,100.0,6.386111111111111,229.11,13.52,100.0
489.0,2617.24,742.8379679999999,14.58,100.0,4.075,232.13,13.5,100.0
490.0,2625.09,742.297031,14.55,100.0,5.008333333333334,256.51,13.5,100.0
491.0,2632.09,741.678125,14.51,99.9,5.111111111111112,255.06,13.5,99.99000000000001
492.0,2637.93,741.1973429999999,14.48,99.8,6.025,252.62,13.48,99.98
493.0,2644.7,740.694062,14.45,100.0,5.736111111111112,240.27,13.45,100.0
494.0,2651.31,740.039921,14.42,100.0,6.561111111111112,233.6,13.42,100.0
495.0,2657.15,739.690546,14.39,100.0,8.113888888888889,223.05,13.39,100.0
496.0,2664.21,739.057187,14.35,100.0,10.025,224.12,13.35,100.0
497.0,2669.56,738.598125,14.32,99.9,10.416666666666666,229.17,13.32,99.99000000000001
498.0,2674.43,738.207656,14.3,99.8,9.955555555555556,231.51,13.3,99.98
499.0,2680.9,737.69914,14.26,99.7,9.93888888888889,231.23,13.26,99.97
500.0,2686.7,737.156406,14.2,99.8,8.844444444444443,224.47,13.2,99.98
501.0,2691.85,736.596875,14.19,99.8,7.930555555555555,225.31,13.19,99.98
502.0,2697.84,736.065468,14.14,99.9,5.652777777777778,232.9,13.14,99.99000000000001
503.0,2702.7,735.6946869999999,14.11,99.9,4.908333333333333,234.45,13.11,99.99000000000001
504.0,2706.79,735.263671,14.09,99.9,3.7222222222222223,243.36,13.09,99.99000000000001
505.0,2711.48,734.963828,14.06,100.0,4.830555555555555,268.58,13.06,100.0
506.0,2716.25,734.625156,14.03,100.0,2.8944444444444444,266.99,13.03,100.0
507.0,2722.68,734.071093,13.99,100.0,4.683333333333334,246.49,12.99,100.0
508.0,2729.56,733.582187,13.97,100.0,5.158333333333333,231.55,12.97,100.0
509.0,2736.16,733.106484,13.95,100.0,4.222222222222222,226.01,12.95,100.0
510.0,2743.11,732.6225,13.91,100.0,6.827777777777778,216.61,12.91,100.0
511.0,2751.18,732.079609,13.88,100.0,7.877777777777778,230.94,12.88,100.0
512.0,2758.59,731.589375,13.86,100.0,8.26388888888889,242.95,12.86,100.0
513.0,2764.88,730.930781,13.84,100.0,8.35,253.19,12.84,100.0
514.0,2768.47,730.470625,13.81,100.0,8.072222222222221,259.08,12.81,100.0
515.0,2774.37,729.9610150000001,13.78,100.0,7.013888888888888,258.51,12.78,100.0
516.0,2779.17,729.423125,13.75,100.0,6.761111111111111,247.77,12.75,100.0
517.0,2784.34,728.9842179999999,13.73,100.0,6.111111111111112,249.18,12.73,100.0
518.0,2788.02,728.6275,13.71,100.0,8.177777777777779,237.16,12.71,100.0
519.0,2790.82,728.3175,13.69,100.0,9.441666666666666,232.89,12.69,100.0
520.0,2794.86,727.9919530000001,13.68,100.0,9.455555555555556,234.24,12.68,100.0
521.0,2795.92,727.607031,13.65,100.0,8.71111111111111,232.98,12.65,100.0
522.0,2798.4,727.262031,13.62,100.0,9.136111111111113,235.35,12.62,100.0
523.0,2804.03,726.704062,13.61,100.0,7.725,229.8,12.61,100.0
524.0,2809.99,726.289218,13.57,100.0,6.6,236.59,12.4,100.0
525.0,2815.04,725.865,13.57,100.0,5.944444444444445,246.3,12.4,100.0
526.0,2818.25,725.49125,13.55,100.0,6.477777777777778,266.17,12.4,100.0
527.0,2823.4,725.0953900000001,13.52,100.0,6.752777777777778,268.36,12.399999999999999,100.0
528.0,2827.37,724.716093,13.5,100.0,7.577777777777778,250.32,12.4,100.0
529.0,2830.24,724.225468,13.47,100.0,8.061111111111112,248.92,12.34,100.0
530.0,2837.16,723.662968,13.44,100.0,5.958333333333333,258.79,12.28,100.0
531.0,2844.35,723.029687,13.43,100.0,4.702777777777778,240.49,12.26,100.0
532.0,2850.5,722.634687,13.4,100.0,4.786111111111111,234.2,12.200000000000001,100.0
533.0,2856.95,722.123515,13.38,100.0,6.536111111111111,216.92,12.180000000000001,100.0
534.0,2863.82,721.506406,13.34,100.0,8.530555555555555,213.36,12.14,100.0
536.0,2878.22,720.504531,13.31,100.0,8.052777777777779,231.87,12.110000000000001,100.0
537.0,2886.49,719.7841400000001,13.29,100.0,6.7,244.62,12.09,100.0
538.0,2894.63,719.088515,13.27,100.0,5.302777777777778,252.69,12.07,100.0
539.0,2901.89,718.6442179999999,13.24,100.0,4.344444444444445,260.27,12.040000000000001,100.0
540.0,2909.78,718.0544530000001,13.23,100.0,6.108333333333333,279.35,12.030000000000001,100.0
541.0,2918.44,717.508515,13.21,100.0,7.25,272.9,12.010000000000002,100.0
544.0,2936.29,716.1332030000001,13.15,100.0,9.35,264.78,11.950000000000001,100.0
545.0,2940.81,715.6059369999999,13.14,100.0,9.944444444444445,259.11,11.940000000000001,100.0
546.0,2946.19,715.2097650000001,13.11,100.0,9.858333333333333,270.49,11.91,100.0
547.0,2952.73,714.6039059999999,13.08,100.0,8.127777777777778,271.11,11.88,100.0
548.0,2957.46,714.075468,13.07,100.0,5.9,275.94,11.870000000000001,100.0
549.0,2962.67,713.6478119999999,13.07,100.0,3.772222222222223,276.05,11.870000000000001,100.0
550.0,2967.13,713.2386710000001,13.03,100.0,2.3,275.21,11.83,100.0
551.0,2971.03,712.860468,13.0,100.0,1.6277777777777778,275.21,11.8,100.0
553.0,2981.01,712.074843,12.96,100.0,0.4916666666666666,275.21,11.760000000000002,100.0
554.0,2985.22,711.8,12.94,100.0,1.8083333333333331,275.21,11.74,100.0
555.0,2990.16,711.3882030000001,12.93,100.0,1.4194444444444445,275.21,11.73,100.0
556.0,2995.55,710.979218,12.89,100.0,3.875,299.93,11.690000000000001,100.0
557.0,2999.03,710.395703,12.87,100.0,4.719444444444445,308.99,11.67,100.0
558.0,3003.32,709.9685929999999,12.86,100.0,4.863888888888889,297.65,11.66,100.0
559.0,3007.55,709.605,12.83,100.0,6.255555555555556,278.07,11.63,100.0
560.0,3014.06,709.17,12.8,100.0,7.669444444444445,261.55,11.600000000000001,100.0
561.0,3021.51,708.772656,12.78,100.0,9.011111111111113,247.67,11.58,100.0
562.0,3028.58,708.045,12.77,100.0,9.863888888888887,248.29,11.57,100.0
563.0,3036.4,707.54664,12.73,100.0,8.669444444444444,249.71,11.530000000000001,100.0
565.0,3048.94,706.627968,12.68,100.0,5.391666666666667,258.32,11.48,100.0
566.0,3054.29,706.0696869999999,12.66,100.0,4.005555555555556,261.15,11.46,100.0
567.0,3059.1,705.6405460000001,12.63,99.6,3.4027777777777777,262.48,11.430000000000001,99.96
568.0,3064.96,705.091406,12.6,99.2,4.269444444444445,263.35,11.4,99.92
569.0,3070.03,704.5621090000001,12.56,98.5,4.9,265.95,11.360000000000001,99.3
570.0,3075.66,704.091484,12.54,97.8,5.691666666666666,278.03,11.34,98.39999999999999
571.0,3081.81,703.521093,12.53,97.2,6.813888888888888,281.38,11.33,97.5
572.0,3086.58,703.045312,12.5,96.8,6.988888888888889,288.9,11.3,96.94
573.0,3091.73,702.629687,12.49,96.6,8.508333333333333,287.77,11.290000000000001,96.67999999999999
574.0,3096.24,702.305156,12.44,96.6,8.397222222222222,276.44,11.24,96.67999999999999
575.0,3099.7,701.809531,12.41,96.6,8.969444444444443,264.09000000000003,11.21,96.67999999999999
576.0,3104.41,701.271718,12.39,96.5,11.705555555555556,250.68,11.190000000000001,96.55
577.0,3107.58,700.983125,12.37,96.4,10.294444444444444,246.03,11.17,96.42
578.0,3111.93,700.526875,12.35,96.3,9.394444444444444,237.39,11.15,96.28999999999999
579.0,3119.65,699.999687,12.32,96.1,8.258333333333333,238.67,11.120000000000001,96.03
580.0,3125.98,699.5916400000001,12.28,95.7,7.169444444444445,231.74,11.08,95.54
581.0,3129.86,699.336875,12.26,95.5,5.875,226.61,11.06,95.3
583.0,3140.41,698.548125,12.21,95.3,2.088888888888889,218.59,11.010000000000002,95.06
584.0,3145.3,697.9390619999999,12.18,95.3,2.7222222222222223,221.01,10.98,95.06
585.0,3149.89,697.56125,12.15,95.5,1.1138888888888887,221.01,10.950000000000001,95.3
586.0,3155.56,697.062812,12.12,95.7,3.6277777777777778,270.58,10.92,95.54
587.0,3160.31,696.636406,12.08,96.0,6.513888888888888,301.79,10.88,95.9
588.0,3161.26,696.2834369999999,12.06,96.7,6.755555555555556,302.47,10.860000000000001,96.81
589.0,3165.96,695.9969530000001,12.03,97.1,8.93888888888889,289.41,10.83,97.35
590.0,3167.78,695.526875,11.98,97.1,10.369444444444444,271.82,10.780000000000001,97.35
591.0,3175.18,695.008125,11.94,96.5,10.358333333333333,266.3,10.74,96.55
592.0,3181.84,694.739687,11.93,95.9,8.78888888888889,254.84,10.73,95.78
593.0,3187.0,694.177187,11.89,95.6,6.75,269.92,10.690000000000001,95.41999999999999
594.0,3195.4,693.804687,11.85,95.5,6.488888888888889,278.75,10.65,95.3
595.0,3201.81,693.365703,11.82,93.8,5.836111111111111,274.12,10.620000000000001,93.16
596.0,3208.22,692.8075,11.79,92.8,5.041666666666667,293.15,10.59,91.98
597.0,3212.03,692.450625,11.76,92.6,6.338888888888889,284.92,10.56,91.75999999999999
598.0,3217.16,692.031562,11.73,92.8,7.533333333333333,279.83,10.530000000000001,91.98
599.0,3225.13,691.468125,11.7,93.2,6.783333333333333,280.75,10.5,92.44
600.0,3231.32,690.876093,11.67,93.7,7.166666666666667,283.89,10.47,93.04
604.0,3253.81,689.221406,11.53,94.9,2.7694444444444444,260.53,10.33,94.57000000000001
605.0,3259.4,688.766093,11.51,95.0,2.3916666666666666,244.5,10.31,94.7
606.0,3264.86,688.349218,11.46,94.5,2.4222222222222225,238.86,10.260000000000002,94.05
607.0,3272.55,687.757968,11.41,94.0,3.588888888888889,243.86,10.21,93.4
608.0,3277.76,687.307343,11.39,93.8,4.688888888888888,254.24,10.190000000000001,93.16
609.0,3284.63,686.972656,11.36,93.7,6.925,262.55,10.16,93.04
610.0,3290.05,686.636406,11.33,93.8,9.21388888888889,256.19,10.13,93.16
611.0,3294.47,686.201171,11.28,94.0,9.26388888888889,264.0,10.08,93.4
612.0,3298.28,685.74914,11.26,94.5,10.75,247.51,10.06,94.05
613.0,3302.32,685.243437,11.21,95.0,9.847222222222223,226.15,10.010000000000002,94.7
614.0,3307.65,684.623437,11.19,95.3,7.794444444444445,243.84,9.99,95.06
615.0,3312.46,684.3475,11.14,96.0,5.219444444444445,235.51,9.940000000000001,95.9
616.0,3318.71,683.888437,11.1,96.6,2.855555555555556,250.37,9.9,96.67999999999999
617.0,3324.2,683.4078900000001,11.07,96.9,2.25,250.37,9.870000000000001,97.07000000000001
618.0,3328.69,682.960859,11.02,97.2,3.744444444444445,269.01,9.82,97.5
619.0,3332.99,682.365781,10.99,97.3,3.1416666666666666,303.62,9.790000000000001,97.64999999999999
620.0,3338.51,681.885468,10.95,97.3,2.658333333333333,320.38,9.75,97.64999999999999
621.0,3341.77,681.6584369999999,10.91,97.7,2.786111111111111,318.38,9.71,98.25
622.0,3350.03,681.0438280000001,10.88,98.3,2.986111111111111,268.62,9.680000000000001,99.06
623.0,3355.04,680.548125,10.84,98.7,5.216666666666667,245.65,9.64,99.54
624.0,3360.89,680.165234,10.8,98.9,5.136111111111111,247.88,9.600000000000001,99.78
625.0,3364.41,679.85625,10.77,98.7,4.222222222222222,246.23,9.57,99.54
626.0,3369.49,679.4114059999999,10.74,98.1,3.4944444444444445,240.31,9.540000000000001,98.82
627.0,3373.34,679.033593,10.7,98.2,2.2416666666666667,238.3,9.5,98.94
628.0,3378.33,678.6442179999999,10.66,98.6,1.7833333333333334,238.3,9.46,99.41999999999999
629.0,3382.79,678.187656,10.63,98.0,3.327777777777777,250.65,9.430000000000001,98.7
630.0,3387.55,677.70289,10.61,96.7,5.191666666666666,257.72,9.41,96.81
631.0,3393.75,677.210937,10.58,95.7,7.055555555555555,269.13,9.39,95.54
632.0,3399.37,676.803125,10.55,95.2,7.675,271.37,9.38,94.94
633.0,3405.74,676.343203,10.51,94.9,9.372222222222224,265.78,9.209999999999999,94.57000000000001
634.0,3411.06,675.88375,10.48,94.5,9.016666666666667,257.0,9.18,94.05
635.0,3418.02,675.3117960000001,10.44,94.3,10.755555555555556,269.85,9.139999999999999,93.78999999999999
636.0,3423.98,674.808593,10.42,94.1,9.980555555555556,281.41,9.12,93.53
637.0,3427.35,674.531796,10.38,94.0,7.775,292.28,9.08,93.4
638.0,3432.49,674.028671,10.35,93.8,5.186111111111112,297.03,9.049999999999999,93.16
639.0,3438.99,673.537343,10.31,93.6,3.780555555555556,297.05,9.01,92.91999999999999
640.0,3443.88,673.235312,10.29,93.4,2.305555555555556,286.89,8.989999999999998,92.68
641.0,3450.57,672.690468,10.26,93.1,1.805555555555556,258.16,8.959999999999999,92.32
642.0,3456.38,672.180781,10.22,93.1,1.9944444444444445,258.16,8.92,92.32
643.0,3459.88,671.781718,10.19,93.2,2.5027777777777778,251.65,8.889999999999999,92.44
644.0,3468.36,671.3176559999999,10.16,93.5,2.694444444444444,255.27,8.86,92.8
645.0,3477.09,670.628671,10.13,93.7,4.641666666666667,270.38,8.83,93.04
646.0,3483.49,670.179375,10.1,93.9,6.122222222222222,274.57,8.799999999999999,93.28
647.0,3488.44,669.892656,10.06,94.1,7.147222222222222,266.76,8.76,93.53
648.0,3492.87,669.5125,10.03,94.3,8.241666666666667,257.23,8.729999999999999,93.78999999999999
649.0,3498.58,669.110312,10.01,94.4,6.925,255.37,8.709999999999999,93.92
650.0,3502.99,668.721718,9.98,94.9,4.988888888888889,255.4,8.68,94.57000000000001
651.0,3508.4,668.250937,9.96,95.3,3.0416666666666665,255.34,8.66,95.06
652.0,3513.28,667.741718,9.92,96.0,2.191666666666667,281.17,8.62,95.9
653.0,3519.33,667.274375,9.89,96.8,4.194444444444445,326.5,8.59,96.94
654.0,3521.81,666.971093,9.86,97.3,4.436111111111112,328.91,8.559999999999999,97.64999999999999
655.0,3527.83,666.664609,9.84,98.0,6.361111111111112,321.85,8.54,98.7
656.0,3533.51,666.1974210000001,9.83,98.9,7.527777777777778,314.96000000000004,8.53,99.78
657.0,3539.3,665.731875,9.82,99.7,10.230555555555556,304.24,8.52,99.97
658.0,3544.31,665.346718,9.79,100.0,7.141666666666667,301.28,8.489999999999998,100.0
659.0,3551.05,664.852734,9.77,100.0,8.394444444444444,300.66,8.469999999999999,100.0
660.0,3554.16,664.601796,9.76,100.0,9.575,317.03,8.459999999999999,100.0
661.0,3560.58,664.2535929999999,9.73,100.0,10.155555555555557,318.9,8.43,100.0
